id,text_raw,text_norm,label_silver,cs_ratio,label_gold
atlaset_42302,الـcompiler كيعطي خطأ ديال incomplete type للـstruct لي عندها instance ديال راسها كـmember variable,الcompiler كيعطي خطا ديال incomplete type للstruct لي عندها instance ديال راسها كmember variable,MIX,0.5,MIX
mix_aug_6f9ab5781932,la réunion وقتاش كانت اخر مره صنعت فيها ساتورن سياره؟,la réunion وقتاش كانت اخر مره صنعت فيها ساتورن سياره؟,MIX,0.2,AR_DAR
TRAIN_2400,USER مش مشكله بس الصوره معبره,user مش مشكله بس الصوره معبره,AR_MSA,0.16666666666666666,AR_MSA
atlaset_39854,شوف شي واحد يصاوب لينا هاد المشكلة فالماكينة، دغيا.,شوف شي واحد يصاوب لينا هاد المشكله فالماكينه، دغيا.,AR_DAR,0.0,AR_DAR
atlaset_4388,"انتقلت إلى عفو الله ورحمته والدة الأستاذ إدريس البويوسفي، المدير السابق لثانوية الوحدة بتيزنيت، عن عمر يناهز 70 سنة، وسيوارى جثمان الفقيدة الثرى يوم غد بعد صلاة الجمعة بمسقط رأسها بمدينة فاس، وبهذه المناسبة الأليمة تتقدم إدارة نشر وتحرير الموقع الإخباري تيزنيت 24، وإدارة نشر وتحرير الموقع الإخباري إفني نيوز، بأحر التعازي وأصدق عبارات المواساة للأستاذ البويوسفي، وكافة افراد عائلته الصغيرة والكبيرة، سائلين العلي القدير أن يتغمد الفقيدة بواسع رحمته ويسكنها فسيح جناته، ويرزقها جوار النبيئين والصديقين والشهداء والصالحين، وحسن أولئك رفيقا.
تيزنيت 24",انتقلت الي عفو الله ورحمته والده الاستاذ ادريس البويوسفي، المدير السابق لثانويه الوحده بتيزنيت، عن عمر يناهز 70 سنه، وسيواري جثمان الفقيده الثري يوم غد بعد صلاه الجمعه بمسقط راسها بمدينه فاس، وبهذه المناسبه الاليمه تتقدم اداره نشر وتحرير الموقع الاخباري تيزنيت 24، واداره نشر وتحرير الموقع الاخباري افني نيوز، باحر التعازي واصدق عبارات المواساه للاستاذ البويوسفي، وكافه افراد عائلته الصغيره والكبيره، سائلين العلي القدير ان يتغمد الفقيده بواسع رحمته ويسكنها فسيح جناته، ويرزقها جوار النبيئين والصديقين والشهداء والصالحين، وحسن اولئك رفيقا. تيزنيت 24,AR_MSA,0.0,AR_MSA
atlaset_61725,خاصني نبدل الستيل ديالي ديال اللبس.,خاصني نبدل الستيل ديالي ديال اللبس.,AR_DAR,0.0,AR_DAR
atlaset_3261,هاد الحنش كيخلع بزاف.,هاد الحنش كيخلع بزاف.,AR_DAR,0.0,AR_DAR
atlaset_96937,سمح لي، ما غاديش نضيع وقتي فكتابة الشعر على واحد تافه بحالك.,سمح لي، ما غاديش نضيع وقتي فكتابه الشعر علي واحد تافه بحالك.,AR_DAR,0.0,AR_DAR
atlaset_10546,"قول لي كيفاش غادي تجاوب على هاد الطلب.
دير لي بيو بروفيسيونيل
",قول لي كيفاش غادي تجاوب علي هاد الطلب. دير لي بيو بروفيسيونيل,AR_DAR,0.0,AR_DAR
mix_aug_d3157b87b9c8,ذكريات الزمن الجميل ، تافوغالت منبت الاحرار و الرجال...💔 par exemple,ذكريات الزمن الجميل ، تافوغالت منبت الاحرار و الرجال...💔 par exemple,MIX,0.18181818181818182,MIX
atlaset_28077,حصل فريق الرجاء الرياضي على الموافقة ديال السلطات ديال أكادير، والشركة ديال سونارجيس لمكلفا بملعب أكادير ومراكش وطنجة، باش العب المباراة ديالو مع الكوكب المراكشي، برسم الجولة الثالثة من الدوري الاحترافي بملعب أكادير الكبير. الرجاء لقاو راسهم عوتاني بلا تيران مني سدو ملعب مركب محمد الخامس، باش اتقاد حين غادي العب فيه المنتخب الوطني الماتش ديالو مع المنتخب الغابوني، برسم التصفيات ديال كأس العالم. الرجاء عياو كيطلبو في السلطات ديال أكادير باش اخليوهم العبو تماك، لأنه ميقدروش العبو مع مراكش في ترانهم فمراكش، وملقاوش تيران آخر فين غادي العبوا، ولكن السطات قالو ليهم حنا نخليوكم تلعبوا ولكن خايفين من الشغب ديال الجمهور. وبعد أخد ورد وافقوا السلطات باش اسمحو للرجاء العبوا فأكادير، لأنه الفريق قاليهم حنا وافقنا على دونور اتسد لأن الواجب الوطني والمنتخب هو الأول، وعاد قالوا للسطات أن الرجاء لعبوا داك العام في أكادير بزاف الماتشات ومكان لا شغب لا صداع. الرجاء غادي العبوا في أكادير ولكن الراك غادي العبوا في ملعب مولاي رشيد، لأن حتى هما تيران ديالهم كيتصاوب، والتيران ديال دونور لكانوا معولين عليه حتى هو تسد.,حصل فريق الرجاء الرياضي علي الموافقه ديال السلطات ديال اكادير، والشركه ديال سونارجيس لمكلفا بملعب اكادير ومراكش وطنجه، باش العب المباراه ديالو مع الكوكب المراكشي، برسم الجوله الثالثه من الدوري الاحترافي بملعب اكادير الكبير. الرجاء لقاو راسهم عوتاني بلا تيران مني سدو ملعب مركب محمد الخامس، باش اتقاد حين غادي العب فيه المنتخب الوطني الماتش ديالو مع المنتخب الغابوني، برسم التصفيات ديال كاس العالم. الرجاء عياو كيطلبو في السلطات ديال اكادير باش اخليوهم العبو تماك، لانه ميقدروش العبو مع مراكش في ترانهم فمراكش، وملقاوش تيران اخر فين غادي العبوا، ولكن السطات قالو ليهم حنا نخليوكم تلعبوا ولكن خايفين من الشغب ديال الجمهور. وبعد اخد ورد وافقوا السلطات باش اسمحو للرجاء العبوا فاكادير، لانه الفريق قاليهم حنا وافقنا علي دونور اتسد لان الواجب الوطني والمنتخب هو الاول، وعاد قالوا للسطات ان الرجاء لعبوا داك العام في اكادير بزاف الماتشات ومكان لا شغب لا صداع. الرجاء غادي العبوا في اكادير ولكن الراك غادي العبوا في ملعب مولاي رشيد، لان حتي هما تيران ديالهم كيتصاوب، والتيران ديال دونور لكانوا معولين عليه حتي هو تسد.,AR_DAR,0.0,AR_DAR
fren_1002,Great product if you actually need a 5 inch stopper. The discription lists this as 4.5 inches long. Exactly .5 inches more than I can handle. ;),great product if you actually need a 5 inch stopper. the discription lists this as 4.5 inches long. exactly .5 inches more than i can handle. ;),EN,0.0,EN
TRAIN_4376,محدش يعرف الجزء التانى هينزل أمتى ؟,محدش يعرف الجزء التاني هينزل امتي ؟,AR_MSA,0.0,AR_MSA
mix_aug_eb3d4241dd1a,the application شفت، فهاد الحاله، بلا ما نخلص رسوم التعديل، ياك؟,the application شفت، فهاد الحاله، بلا ما نخلص رسوم التعديل، ياك؟,MIX,0.18181818181818182,MIX
mix_aug_10d041c38dc8,pas de souci انتهي . . اما توه يمشي ل violette يعمل relooking و يرجع للميدان . . url,pas de souci انتهي . . اما توه يمشي ل violette يعمل relooking و يرجع للميدان . . url,MIX,0.3157894736842105,MIX
fren_1324,"Good quality cables , the connections are made of durable materials, cables produce a great quality viewing and playback , these work just as good as some of the higher priced high end cables , I’d recommend these to my friends and family","good quality cables , the connections are made of durable materials, cables produce a great quality viewing and playback , these work just as good as some of the higher priced high end cables , i’d recommend these to my friends and family",EN,0.0,EN
atlaset_43071,"فاشمن عام كاتمشي بريدو البي بي سي ""الفخر والتحيّز""","فاشمن عام كاتمشي بريدو البي بي سي ""الفخر والتحيز""",AR_DAR,0.0,AR_DAR
fren_6116,"I tried these. They float in the boiling water and don't seal. You end up with a sort of poached/hard-boiled egg slop. And then you have to dig the eggs out because the plastic, even with cooking oil, sticks to the egg. I threw them almost immediately","i tried these. they float in the boiling water and don't seal. you end up with a sort of poached/hard-boiled egg slop. and then you have to dig the eggs out because the plastic, even with cooking oil, sticks to the egg. i threw them almost immediately",EN,0.0,EN
